Date,Store ID,Product ID,Category,Region,Weather Condition,Seasonality,Units Sold,Price,Discount,Inventory Level,Demand Forecast,Holiday/Promotion,Competitor Pricing,Location,month,season
2023-09-27,S3,P519,Beverages,South,Sunny,Medium,142,1.22,0.13,929,137,1,4.22,London,9,Autumn
2023-09-27,S3,P649,Bakery,East,Stormy,Low,60,2.0,0.03,202,50,0,1.89,Norwich,9,Autumn
2023-09-27,S3,P878,Dairy,North,Stormy,High,70,7.51,0.06,961,64,0,3.01,Leeds,9,Autumn
2023-09-27,S3,P944,Snacks,South,Stormy,High,91,1.61,0.14,356,87,0,5.52,London,9,Autumn
2023-09-27,S3,P263,Produce,South,Sunny,Low,89,4.29,0.27,973,88,0,9.27,London,9,Autumn
2023-09-27,S4,P729,Beverages,East,Sunny,High,109,9.58,0.1,501,101,0,5.72,Norwich,9,Autumn
2023-09-27,S4,P249,Bakery,South,Cloudy,Low,95,4.14,0.13,482,85,0,2.09,London,9,Autumn
2023-09-27,S4,P275,Dairy,East,Rainy,Medium,90,1.06,0.09,637,94,0,7.44,Norwich,9,Autumn
2023-09-27,S4,P343,Snacks,East,Sunny,Low,106,4.12,0.08,163,104,0,2.91,Norwich,9,Autumn
2023-09-27,S4,P792,Produce,North,Rainy,Medium,88,9.6,0.03,539,90,0,9.21,Leeds,9,Autumn
2023-09-27,S5,P630,Beverages,South,Sunny,Medium,129,3.86,0.13,605,119,0,7.39,London,9,Autumn
2023-09-27,S5,P232,Bakery,North,Rainy,Medium,97,6.1,0.27,802,88,1,6.24,Leeds,9,Autumn
2023-09-27,S5,P293,Dairy,North,Cloudy,Medium,124,8.48,0.01,149,128,0,5.09,Leeds,9,Autumn
2023-09-27,S5,P225,Snacks,South,Sunny,Low,101,2.29,0.17,711,103,0,8.87,London,9,Autumn
2023-09-27,S5,P387,Produce,West,Cloudy,Medium,84,4.08,0.19,601,74,0,5.46,Manchester,9,Autumn
2023-09-28,S1,P871,Beverages,West,Cloudy,Low,165,2.17,0.07,476,162,1,9.3,Bristol,9,Autumn
2023-09-28,S1,P180,Bakery,East,Rainy,Low,122,5.93,0.01,834,122,0,1.82,Manchester,9,Autumn
2023-09-28,S1,P678,Dairy,South,Sunny,High,108,6.14,0.11,313,110,0,4.97,London,9,Autumn
2023-09-28,S1,P797,Snacks,North,Rainy,Low,83,2.24,0.05,635,74,0,9.61,Leeds,9,Autumn
2023-09-28,S1,P256,Produce,South,Sunny,Medium,93,7.82,0.1,250,92,0,9.17,London,9,Autumn
2023-09-28,S2,P261,Beverages,East,Sunny,Low,146,3.88,0.06,773,136,0,2.55,Norwich,9,Autumn
2023-09-28,S2,P923,Bakery,North,Sunny,Medium,112,2.24,0.1,838,106,0,8.95,Leeds,9,Autumn
2023-09-28,S2,P933,Dairy,South,Sunny,Low,136,2.54,0.24,278,143,0,9.28,London,9,Autumn
2023-09-28,S2,P106,Snacks,East,Stormy,Low,102,7.67,0.15,443,100,0,3.8,Norwich,9,Autumn
2023-09-28,S2,P214,Produce,East,Sunny,Low,129,8.1,0.27,609,128,0,4.53,Norwich,9,Autumn
2023-09-28,S3,P321,Beverages,East,Sunny,Low,114,8.48,0.17,443,113,0,1.59,Norwich,9,Autumn
2023-09-28,S3,P615,Bakery,South,Sunny,Medium,94,3.12,0.05,621,92,0,9.1,London,9,Autumn
2023-09-28,S3,P498,Dairy,South,Sunny,High,128,6.88,0.14,509,120,0,2.61,London,9,Autumn
2023-09-28,S3,P864,Snacks,South,Sunny,Medium,131,10.0,0.15,443,127,0,1.29,London,9,Autumn
2023-09-28,S3,P906,Produce,West,Sunny,Low,136,4.53,0.01,251,128,0,2.12,Bristol,9,Autumn
2023-09-28,S4,P381,Beverages,East,Sunny,High,130,3.35,0.28,957,127,0,9.99,Manchester,9,Autumn
2023-09-28,S4,P506,Bakery,East,Stormy,Medium,121,7.54,0.1,164,117,0,5.9,Norwich,9,Autumn
2023-09-28,S4,P543,Dairy,North,Sunny,High,148,9.92,0.03,533,146,0,6.92,Leeds,9,Autumn
2023-09-28,S4,P738,Snacks,South,Cloudy,Low,136,9.72,0.19,872,144,0,7.98,London,9,Autumn
2023-09-28,S4,P692,Produce,West,Sunny,High,65,8.77,0.13,841,55,0,8.38,Bristol,9,Autumn
2023-09-28,S5,P595,Beverages,East,Cloudy,Medium,130,4.02,0.04,656,134,0,8.53,Norwich,9,Autumn
2023-09-28,S5,P928,Bakery,South,Stormy,Low,73,7.01,0.24,631,76,0,5.78,London,9,Autumn
2023-09-28,S5,P204,Dairy,North,Rainy,High,75,4.39,0.26,847,73,0,1.59,Leeds,9,Autumn
2023-09-28,S5,P262,Snacks,North,Sunny,Low,102,9.35,0.01,866,103,0,5.17,Leeds,9,Autumn
2023-09-28,S5,P963,Produce,West,Rainy,Medium,100,5.72,0.07,848,97,0,8.03,Bristol,9,Autumn
2023-09-29,S1,P674,Beverages,West,Sunny,Medium,144,4.69,0.15,846,146,0,9.44,Bristol,9,Autumn
2023-09-29,S1,P518,Bakery,North,Sunny,Medium,115,5.55,0.24,276,124,0,7.9,Leeds,9,Autumn
2023-09-29,S1,P228,Dairy,North,Sunny,Medium,135,8.68,0.16,198,139,0,8.33,Leeds,9,Autumn
2023-09-29,S1,P144,Snacks,South,Rainy,Medium,79,9.38,0.04,142,85,0,1.16,London,9,Autumn
2023-09-29,S1,P631,Produce,North,Sunny,High,76,4.87,0.03,892,76,0,2.12,Leeds,9,Autumn
2023-09-29,S2,P500,Beverages,North,Sunny,Low,189,2.49,0.25,571,195,0,2.7,Leeds,9,Autumn
2023-09-29,S2,P970,Bakery,West,Rainy,High,86,7.44,0.18,514,84,0,1.18,Bristol,9,Autumn
2023-09-29,S2,P693,Dairy,South,Sunny,Medium,80,3.0,0.17,562,82,0,5.74,London,9,Autumn
2023-09-29,S2,P286,Snacks,East,Sunny,Medium,114,8.07,0.06,949,112,1,6.36,Manchester,9,Autumn
2023-09-29,S2,P590,Produce,East,Sunny,Low,117,3.63,0.27,950,113,0,3.66,Norwich,9,Autumn
2023-09-29,S3,P923,Beverages,East,Cloudy,Medium,175,2.82,0.07,647,172,0,7.72,Manchester,9,Autumn
2023-09-29,S3,P210,Bakery,West,Cloudy,High,119,2.03,0.18,626,110,0,1.37,Bristol,9,Autumn
2023-09-29,S3,P453,Dairy,North,Rainy,Low,77,1.09,0.29,639,78,0,7.1,Leeds,9,Autumn
2023-09-29,S3,P239,Snacks,West,Stormy,Low,95,1.89,0.1,858,91,0,8.24,Bristol,9,Autumn
2023-09-29,S3,P952,Produce,East,Sunny,High,89,9.29,0.15,462,84,0,6.75,Manchester,9,Autumn
2023-09-29,S4,P114,Beverages,South,Cloudy,Medium,155,5.83,0.26,372,149,0,7.11,London,9,Autumn
2023-09-29,S4,P573,Bakery,North,Sunny,Low,71,4.74,0.05,271,79,0,8.39,Leeds,9,Autumn
2023-09-29,S4,P953,Dairy,North,Stormy,Medium,97,8.71,0.15,509,105,0,5.23,Leeds,9,Autumn
2023-09-29,S4,P908,Snacks,South,Cloudy,Low,79,8.79,0.02,377,73,0,5.77,London,9,Autumn
2023-09-29,S4,P346,Produce,North,Cloudy,Medium,114,3.72,0.07,359,122,1,9.06,Leeds,9,Autumn
2023-09-29,S5,P341,Beverages,East,Sunny,Low,165,4.07,0.3,245,169,0,5.17,Norwich,9,Autumn
2023-09-29,S5,P979,Bakery,East,Sunny,Low,117,2.74,0.16,391,112,0,5.11,Norwich,9,Autumn
2023-09-29,S5,P795,Dairy,East,Sunny,Low,82,5.92,0.15,401,72,0,3.66,Norwich,9,Autumn
2023-09-29,S5,P948,Snacks,North,Sunny,High,117,2.06,0.05,130,126,0,4.23,Leeds,9,Autumn
2023-09-29,S5,P369,Produce,East,Sunny,Medium,100,7.51,0.1,134,96,0,8.58,Norwich,9,Autumn
2023-09-30,S1,P703,Beverages,West,Cloudy,Medium,176,5.83,0.19,627,185,0,5.3,Bristol,9,Autumn
2023-09-30,S1,P206,Bakery,West,Cloudy,High,103,4.31,0.23,811,106,0,2.31,Bristol,9,Autumn
2023-09-30,S1,P369,Dairy,North,Sunny,High,72,1.86,0.15,504,78,0,1.13,Leeds,9,Autumn
2023-09-30,S1,P717,Snacks,East,Cloudy,High,104,3.66,0.2,947,99,0,4.53,Manchester,9,Autumn
2023-09-30,S1,P827,Produce,North,Sunny,High,107,8.5,0.23,385,98,0,4.61,Leeds,9,Autumn
2023-09-30,S2,P731,Beverages,North,Sunny,High,127,5.08,0.05,238,128,1,9.77,Leeds,9,Autumn
2023-09-30,S2,P761,Bakery,South,Cloudy,Medium,111,3.6,0.2,542,119,0,3.38,London,9,Autumn
2023-09-30,S2,P681,Dairy,North,Sunny,Medium,85,6.22,0.19,417,84,0,2.83,Leeds,9,Autumn
2023-09-30,S2,P695,Snacks,East,Cloudy,Medium,79,6.97,0.07,581,74,0,8.78,Norwich,9,Autumn
2023-09-30,S2,P847,Produce,West,Sunny,High,111,7.47,0.12,472,111,0,4.61,Bristol,9,Autumn
2023-09-30,S3,P365,Beverages,South,Sunny,High,110,5.09,0.26,302,104,1,3.27,London,9,Autumn
2023-09-30,S3,P196,Bakery,South,Cloudy,High,70,4.09,0.06,559,79,0,6.98,London,9,Autumn
2023-09-30,S3,P120,Dairy,North,Sunny,Low,82,6.62,0.16,928,90,0,7.14,Leeds,9,Autumn
2023-09-30,S3,P493,Snacks,West,Sunny,Low,116,6.99,0.25,702,114,0,7.4,Bristol,9,Autumn
2023-09-30,S3,P833,Produce,West,Sunny,High,106,6.73,0.28,302,96,0,1.55,Manchester,9,Autumn
2023-09-30,S4,P176,Beverages,East,Sunny,High,172,1.21,0.25,335,171,1,4.37,Norwich,9,Autumn
2023-09-30,S4,P479,Bakery,East,Sunny,High,87,3.34,0.17,807,87,0,7.86,Manchester,9,Autumn
2023-09-30,S4,P876,Dairy,East,Sunny,Medium,87,6.28,0.1,526,78,1,1.56,Norwich,9,Autumn
2023-09-30,S4,P333,Snacks,South,Rainy,Low,99,8.22,0.28,790,106,0,8.67,London,9,Autumn
2023-09-30,S4,P391,Produce,North,Sunny,High,120,5.21,0.15,612,128,1,2.01,Leeds,9,Autumn
2023-09-30,S5,P819,Beverages,West,Sunny,High,144,3.9,0.05,288,153,0,3.81,Manchester,9,Autumn
2023-09-30,S5,P851,Bakery,East,Cloudy,Medium,124,2.19,0.29,635,120,0,6.57,Norwich,9,Autumn
2023-09-30,S5,P537,Dairy,West,Stormy,Low,80,9.45,0.14,517,79,0,8.03,Bristol,9,Autumn
2023-09-30,S5,P583,Snacks,South,Cloudy,High,93,5.9,0.09,381,90,0,7.53,London,9,Autumn
2023-09-30,S5,P727,Produce,West,Sunny,High,124,7.11,0.19,920,118,0,4.04,Bristol,9,Autumn
2023-10-01,S1,P709,Beverages,South,Cloudy,Low,129,4.39,0.24,766,128,0,5.0,London,10,Autumn
2023-10-01,S1,P895,Bakery,West,Stormy,High,112,2.39,0.17,130,106,0,3.42,Bristol,10,Autumn
2023-10-01,S1,P767,Dairy,North,Stormy,Medium,77,1.85,0.18,950,84,0,2.91,Leeds,10,Autumn
2023-10-01,S1,P216,Snacks,East,Cloudy,Medium,110,2.11,0.13,262,106,0,5.52,Norwich,10,Autumn
2023-10-01,S1,P562,Produce,West,Sunny,Low,117,2.92,0.21,914,118,0,9.6,Bristol,10,Autumn
2023-10-01,S2,P885,Beverages,North,Cloudy,Medium,153,7.11,0.22,858,161,0,3.7,Leeds,10,Autumn
2023-10-01,S2,P660,Bakery,East,Sunny,Medium,103,6.4,0.25,720,107,0,8.61,Manchester,10,Autumn
2023-10-01,S2,P480,Dairy,East,Sunny,Low,132,6.81,0.3,845,132,0,8.72,Norwich,10,Autumn
2023-10-01,S2,P364,Snacks,North,Sunny,Low,99,5.79,0.07,928,107,0,3.91,Leeds,10,Autumn
2023-10-01,S2,P924,Produce,East,Cloudy,High,117,9.56,0.19,779,120,0,3.84,Norwich,10,Autumn
2023-10-01,S3,P617,Beverages,East,Sunny,Low,120,6.54,0.09,946,125,0,1.82,Norwich,10,Autumn
2023-10-01,S3,P803,Bakery,West,Sunny,High,98,5.95,0.07,162,98,0,7.78,Bristol,10,Autumn
2023-10-01,S3,P274,Dairy,North,Cloudy,Medium,94,1.3,0.05,621,94,0,2.91,Leeds,10,Autumn
2023-10-01,S3,P152,Snacks,East,Sunny,High,86,5.45,0.27,141,86,0,6.71,Norwich,10,Autumn
2023-10-01,S3,P892,Produce,East,Sunny,Medium,86,2.03,0.04,270,92,0,7.15,Norwich,10,Autumn
2023-10-01,S4,P385,Beverages,East,Sunny,Low,150,1.22,0.27,862,147,1,3.29,Manchester,10,Autumn
2023-10-01,S4,P482,Bakery,East,Sunny,Medium,125,5.96,0.17,408,127,0,7.39,Norwich,10,Autumn
2023-10-01,S4,P533,Dairy,West,Cloudy,Low,115,2.26,0.16,503,118,0,4.46,Bristol,10,Autumn
2023-10-01,S4,P862,Snacks,West,Stormy,High,92,4.89,0.18,858,86,0,6.99,Bristol,10,Autumn
2023-10-01,S4,P278,Produce,East,Rainy,Medium,136,8.11,0.05,760,138,0,7.1,Norwich,10,Autumn
2023-10-01,S5,P120,Beverages,North,Rainy,Medium,107,8.38,0.14,348,97,0,2.66,Leeds,10,Autumn
2023-10-01,S5,P776,Bakery,South,Rainy,Low,140,2.0,0.2,433,146,0,7.54,London,10,Autumn
2023-10-01,S5,P657,Dairy,West,Rainy,Low,116,9.27,0.24,952,114,0,8.0,Manchester,10,Autumn
2023-10-01,S5,P117,Snacks,West,Sunny,Low,110,2.17,0.26,273,105,0,5.23,Bristol,10,Autumn
2023-10-01,S5,P375,Produce,West,Sunny,Medium,101,7.79,0.23,357,96,0,4.9,Bristol,10,Autumn
2023-10-02,S1,P142,Beverages,North,Sunny,High,155,4.3,0.27,513,162,1,7.36,Leeds,10,Autumn
2023-10-02,S1,P213,Bakery,West,Cloudy,Medium,132,4.0,0.29,329,124,0,6.01,Bristol,10,Autumn
2023-10-02,S1,P173,Dairy,South,Rainy,Low,103,1.69,0.13,719,104,0,8.1,London,10,Autumn
2023-10-02,S1,P729,Snacks,South,Sunny,Medium,112,4.89,0.18,272,106,0,6.33,London,10,Autumn
2023-10-02,S1,P725,Produce,South,Cloudy,Medium,119,4.31,0.23,744,114,0,3.87,London,10,Autumn
2023-10-02,S2,P739,Beverages,West,Rainy,High,199,6.26,0.09,357,191,0,9.17,Bristol,10,Autumn
2023-10-02,S2,P429,Bakery,West,Sunny,Low,106,8.29,0.05,538,98,0,5.93,Bristol,10,Autumn
2023-10-02,S2,P338,Dairy,South,Stormy,Low,110,2.31,0.28,110,129,0,3.74,London,10,Autumn
2023-10-02,S2,P780,Snacks,East,Rainy,High,75,2.01,0.09,937,81,0,7.56,Manchester,10,Autumn
2023-10-02,S2,P122,Produce,East,Sunny,Medium,98,1.78,0.05,721,107,0,7.99,Manchester,10,Autumn
2023-10-02,S3,P902,Beverages,South,Sunny,High,175,6.75,0.16,637,172,0,3.3,London,10,Autumn
2023-10-02,S3,P629,Bakery,South,Sunny,Medium,122,5.46,0.02,196,117,0,4.68,London,10,Autumn
2023-10-02,S3,P919,Dairy,West,Cloudy,Medium,95,6.67,0.21,262,85,0,7.38,Bristol,10,Autumn
2023-10-02,S3,P132,Snacks,North,Sunny,Medium,112,2.54,0.02,695,110,0,5.74,Leeds,10,Autumn
2023-10-02,S3,P535,Produce,North,Cloudy,Medium,90,2.27,0.24,922,91,0,2.75,Leeds,10,Autumn
2023-10-02,S4,P283,Beverages,South,Sunny,Low,143,8.56,0.24,594,151,1,9.61,London,10,Autumn
2023-10-02,S4,P944,Bakery,East,Rainy,Medium,90,9.38,0.01,846,86,0,2.45,Norwich,10,Autumn
2023-10-02,S4,P705,Dairy,West,Sunny,Low,103,8.01,0.25,978,104,0,5.92,Bristol,10,Autumn
2023-10-02,S4,P375,Snacks,West,Sunny,Medium,92,6.69,0.29,805,83,0,8.11,Bristol,10,Autumn
2023-10-02,S4,P237,Produce,North,Sunny,Low,67,5.75,0.21,744,75,0,6.2,Leeds,10,Autumn
2023-10-02,S5,P398,Beverages,East,Cloudy,Low,178,4.48,0.01,450,187,0,8.04,Norwich,10,Autumn
2023-10-02,S5,P328,Bakery,West,Sunny,Low,102,1.87,0.18,104,92,0,1.84,Manchester,10,Autumn
2023-10-02,S5,P547,Dairy,North,Rainy,High,96,8.67,0.07,376,105,0,3.69,Leeds,10,Autumn
2023-10-02,S5,P298,Snacks,South,Stormy,High,82,9.05,0.25,966,79,1,6.92,London,10,Autumn
2023-10-02,S5,P938,Produce,South,Sunny,Medium,56,7.66,0.04,324,49,0,9.81,London,10,Autumn
2023-10-03,S1,P493,Beverages,South,Rainy,Medium,140,3.55,0.11,893,131,0,7.0,London,10,Autumn
2023-10-03,S1,P208,Bakery,East,Sunny,Medium,76,3.11,0.19,852,69,0,1.41,Norwich,10,Autumn
2023-10-03,S1,P820,Dairy,South,Stormy,Low,109,6.13,0.02,259,107,1,8.34,London,10,Autumn
2023-10-03,S1,P980,Snacks,West,Sunny,Low,90,4.04,0.17,526,80,0,9.43,Bristol,10,Autumn
2023-10-03,S1,P148,Produce,East,Sunny,High,55,1.25,0.07,677,45,0,8.95,Norwich,10,Autumn
2023-10-03,S2,P643,Beverages,South,Stormy,High,111,9.5,0.06,703,103,0,6.02,London,10,Autumn
2023-10-03,S2,P892,Bakery,South,Sunny,Medium,91,8.62,0.23,296,92,1,4.42,London,10,Autumn
2023-10-03,S2,P586,Dairy,West,Sunny,Medium,101,2.68,0.2,196,93,0,6.16,Bristol,10,Autumn
2023-10-03,S2,P919,Snacks,East,Cloudy,High,99,5.09,0.23,176,103,0,7.23,Norwich,10,Autumn
2023-10-03,S2,P936,Produce,East,Sunny,Medium,80,8.26,0.12,599,78,0,8.27,Norwich,10,Autumn
2023-10-03,S3,P469,Beverages,East,Cloudy,High,158,2.75,0.16,469,159,0,1.75,Manchester,10,Autumn
2023-10-03,S3,P940,Bakery,North,Rainy,Low,88,4.3,0.06,853,83,0,3.81,Leeds,10,Autumn
2023-10-03,S3,P263,Dairy,South,Cloudy,Medium,54,6.86,0.24,324,52,0,2.85,London,10,Autumn
2023-10-03,S3,P196,Snacks,West,Cloudy,Medium,78,4.12,0.25,728,76,1,8.49,Bristol,10,Autumn
2023-10-03,S3,P638,Produce,South,Sunny,Low,107,8.01,0.07,174,108,0,9.79,London,10,Autumn
2023-10-03,S4,P588,Beverages,East,Rainy,Low,159,7.75,0.26,428,165,0,4.97,Norwich,10,Autumn
2023-10-03,S4,P751,Bakery,South,Rainy,Medium,129,6.9,0.16,897,122,0,3.7,London,10,Autumn
2023-10-03,S4,P874,Dairy,North,Sunny,Low,94,9.95,0.2,136,92,0,5.8,Leeds,10,Autumn
2023-10-03,S4,P399,Snacks,North,Sunny,High,104,7.12,0.03,395,105,0,1.06,Leeds,10,Autumn
2023-10-03,S4,P872,Produce,North,Sunny,Medium,124,5.53,0.2,597,118,0,7.55,Leeds,10,Autumn
2023-10-03,S5,P773,Beverages,South,Sunny,Low,113,4.91,0.01,189,120,0,6.55,London,10,Autumn
2023-10-03,S5,P829,Bakery,South,Sunny,Low,120,8.35,0.26,561,129,0,9.45,London,10,Autumn
2023-10-03,S5,P951,Dairy,North,Sunny,Low,96,3.26,0.12,332,93,0,7.22,Leeds,10,Autumn
2023-10-03,S5,P791,Snacks,West,Sunny,Low,95,7.81,0.07,936,101,0,1.36,Bristol,10,Autumn
2023-10-03,S5,P116,Produce,West,Rainy,Medium,96,7.07,0.25,805,90,0,7.39,Bristol,10,Autumn
2023-10-04,S1,P514,Beverages,North,Rainy,High,140,4.81,0.0,866,142,0,3.63,Leeds,10,Autumn
2023-10-04,S1,P975,Bakery,East,Sunny,Medium,119,5.82,0.14,226,111,0,5.41,Norwich,10,Autumn
2023-10-04,S1,P662,Dairy,South,Rainy,Low,125,7.4,0.12,204,134,0,5.67,London,10,Autumn
2023-10-04,S1,P953,Snacks,West,Sunny,Medium,127,3.73,0.15,985,133,0,3.63,Bristol,10,Autumn
2023-10-04,S1,P982,Produce,South,Cloudy,Medium,122,7.79,0.13,963,114,0,2.09,London,10,Autumn
2023-10-04,S2,P567,Beverages,South,Sunny,Medium,152,1.65,0.13,611,158,0,3.52,London,10,Autumn
2023-10-04,S2,P179,Bakery,North,Sunny,High,77,2.67,0.23,172,71,0,2.72,Leeds,10,Autumn
2023-10-04,S2,P401,Dairy,South,Sunny,Medium,104,3.98,0.05,800,97,0,2.91,London,10,Autumn
2023-10-04,S2,P124,Snacks,West,Sunny,Medium,109,1.62,0.06,937,109,0,4.67,Bristol,10,Autumn
2023-10-04,S2,P703,Produce,West,Sunny,Medium,116,7.18,0.08,714,115,0,1.55,Bristol,10,Autumn
2023-10-04,S3,P241,Beverages,East,Sunny,Medium,120,3.89,0.26,443,121,0,8.83,Norwich,10,Autumn
2023-10-04,S3,P438,Bakery,South,Sunny,Low,143,8.68,0.15,729,133,0,2.45,London,10,Autumn
2023-10-04,S3,P796,Dairy,East,Cloudy,Medium,105,5.42,0.28,105,128,0,7.59,Manchester,10,Autumn
2023-10-04,S3,P717,Snacks,South,Stormy,Low,49,5.7,0.05,572,49,0,3.19,London,10,Autumn
2023-10-04,S3,P892,Produce,West,Sunny,Low,97,5.33,0.18,710,106,0,7.86,Bristol,10,Autumn
2023-10-04,S4,P893,Beverages,East,Sunny,Medium,146,6.93,0.19,526,140,1,3.79,Manchester,10,Autumn
2023-10-04,S4,P688,Bakery,East,Rainy,Low,123,6.97,0.01,891,130,0,4.29,Manchester,10,Autumn
2023-10-04,S4,P972,Dairy,South,Cloudy,Medium,95,5.52,0.13,377,97,0,3.02,London,10,Autumn
2023-10-04,S4,P700,Snacks,West,Stormy,Low,72,1.48,0.16,254,72,0,2.88,Manchester,10,Autumn
2023-10-04,S4,P240,Produce,South,Cloudy,High,94,1.84,0.05,587,96,0,6.11,London,10,Autumn
2023-10-04,S5,P786,Beverages,West,Cloudy,High,128,6.24,0.03,458,131,0,8.0,Bristol,10,Autumn
2023-10-04,S5,P512,Bakery,North,Stormy,Low,85,4.6,0.12,850,93,0,8.49,Leeds,10,Autumn
2023-10-04,S5,P995,Dairy,East,Sunny,Medium,110,1.51,0.18,794,102,0,7.52,Norwich,10,Autumn
2023-10-04,S5,P700,Snacks,North,Sunny,High,82,5.6,0.11,302,76,0,4.24,Leeds,10,Autumn
2023-10-04,S5,P655,Produce,South,Sunny,Low,114,2.73,0.25,671,112,1,7.31,London,10,Autumn
2023-10-05,S1,P408,Beverages,North,Sunny,Low,161,6.07,0.2,739,169,0,1.47,Leeds,10,Autumn
2023-10-05,S1,P847,Bakery,West,Rainy,High,105,5.98,0.26,334,111,0,1.97,Bristol,10,Autumn
2023-10-05,S1,P344,Dairy,West,Sunny,High,47,6.81,0.08,717,44,0,4.03,Bristol,10,Autumn
2023-10-05,S1,P480,Snacks,East,Rainy,Low,58,2.44,0.24,891,63,0,6.49,Norwich,10,Autumn
2023-10-05,S1,P933,Produce,North,Sunny,Medium,108,6.18,0.09,190,105,1,9.02,Leeds,10,Autumn
2023-10-05,S2,P773,Beverages,South,Sunny,Low,141,7.93,0.09,232,150,0,4.53,London,10,Autumn
2023-10-05,S2,P576,Bakery,South,Cloudy,Low,80,2.78,0.22,438,88,0,6.38,London,10,Autumn
2023-10-05,S2,P468,Dairy,South,Cloudy,Low,76,6.2,0.26,271,78,0,7.31,London,10,Autumn
2023-10-05,S2,P924,Snacks,West,Sunny,High,126,9.98,0.29,294,118,0,4.16,Bristol,10,Autumn
2023-10-05,S2,P681,Produce,South,Sunny,Low,107,9.47,0.11,749,109,0,5.18,London,10,Autumn
2023-10-05,S3,P449,Beverages,East,Sunny,Medium,142,2.9,0.23,385,148,0,3.47,Norwich,10,Autumn
2023-10-05,S3,P490,Bakery,South,Rainy,High,99,1.35,0.02,393,99,0,1.57,London,10,Autumn
2023-10-05,S3,P306,Dairy,South,Cloudy,High,117,1.15,0.03,671,110,0,8.42,London,10,Autumn
2023-10-05,S3,P460,Snacks,East,Sunny,Medium,104,5.28,0.28,508,103,1,1.79,Norwich,10,Autumn
2023-10-05,S3,P155,Produce,South,Rainy,High,98,3.55,0.03,713,96,0,7.4,London,10,Autumn
2023-10-05,S4,P622,Beverages,East,Sunny,Medium,156,1.92,0.24,863,156,0,2.93,Norwich,10,Autumn
2023-10-05,S4,P906,Bakery,South,Sunny,Medium,73,1.92,0.26,608,74,0,9.55,London,10,Autumn
2023-10-05,S4,P637,Dairy,West,Sunny,Low,107,2.98,0.18,842,108,0,1.66,Bristol,10,Autumn
2023-10-05,S4,P276,Snacks,East,Sunny,High,87,3.8,0.29,111,86,0,7.52,Norwich,10,Autumn
2023-10-05,S4,P928,Produce,West,Sunny,Low,81,6.76,0.2,290,85,0,4.15,Bristol,10,Autumn
2023-10-05,S5,P584,Beverages,South,Sunny,Low,168,4.41,0.29,562,175,0,5.53,London,10,Autumn
2023-10-05,S5,P483,Bakery,South,Stormy,High,68,6.39,0.06,558,74,1,4.62,London,10,Autumn
2023-10-05,S5,P127,Dairy,North,Rainy,Medium,100,5.0,0.27,822,92,0,8.8,Leeds,10,Autumn
2023-10-05,S5,P262,Snacks,East,Rainy,Medium,118,8.92,0.23,880,114,0,7.9,Norwich,10,Autumn
2023-10-05,S5,P505,Produce,West,Cloudy,Low,120,7.94,0.15,843,123,0,1.6,Bristol,10,Autumn
2023-10-06,S1,P794,Beverages,West,Sunny,Medium,175,3.72,0.13,767,180,0,2.38,Bristol,10,Autumn
2023-10-06,S1,P806,Bakery,East,Rainy,Medium,98,4.3,0.13,694,105,0,7.64,Norwich,10,Autumn
2023-10-06,S1,P676,Dairy,North,Cloudy,Medium,81,4.52,0.17,751,89,0,8.32,Leeds,10,Autumn
2023-10-06,S1,P163,Snacks,South,Sunny,Low,91,6.86,0.21,831,98,0,4.01,London,10,Autumn
2023-10-06,S1,P822,Produce,East,Sunny,High,108,9.48,0.29,685,98,0,4.11,Norwich,10,Autumn
2023-10-06,S2,P652,Beverages,East,Stormy,Medium,127,3.86,0.07,503,131,0,3.68,Norwich,10,Autumn
2023-10-06,S2,P448,Bakery,South,Sunny,Medium,113,1.93,0.22,579,119,0,5.36,London,10,Autumn
2023-10-06,S2,P886,Dairy,West,Sunny,Low,100,8.62,0.26,245,109,0,6.08,Bristol,10,Autumn
2023-10-06,S2,P921,Snacks,West,Rainy,Low,102,6.72,0.14,713,92,0,4.1,Bristol,10,Autumn
2023-10-06,S2,P227,Produce,South,Sunny,High,148,2.66,0.23,270,141,0,6.11,London,10,Autumn
2023-10-06,S3,P337,Beverages,East,Cloudy,Medium,125,7.99,0.05,366,125,0,4.23,Norwich,10,Autumn
2023-10-06,S3,P337,Bakery,West,Sunny,Medium,130,3.81,0.01,913,125,0,7.5,Bristol,10,Autumn
2023-10-06,S3,P266,Dairy,South,Sunny,Low,92,3.46,0.11,913,94,0,7.95,London,10,Autumn
2023-10-06,S3,P792,Snacks,East,Sunny,Medium,92,7.77,0.02,344,94,0,4.79,Norwich,10,Autumn
2023-10-06,S3,P993,Produce,South,Rainy,Low,79,8.92,0.27,730,76,0,2.08,London,10,Autumn
2023-10-06,S4,P574,Beverages,North,Sunny,Low,132,4.42,0.29,757,135,0,4.29,Leeds,10,Autumn
2023-10-06,S4,P283,Bakery,East,Rainy,Medium,110,2.59,0.28,858,101,0,8.27,Norwich,10,Autumn
2023-10-06,S4,P828,Dairy,West,Cloudy,Low,132,8.67,0.02,322,126,0,7.08,Bristol,10,Autumn
2023-10-06,S4,P130,Snacks,East,Cloudy,Low,103,9.46,0.02,473,98,0,9.02,Manchester,10,Autumn
